client_id,activity_date,contract_type,monthly_charges,total_charges,tenure_months,calls_to_support,avg_call_duration_min,data_usage_gb,international_plan,has_technical_issues,payment_delay_count,competitor_offer_seen,region,churned
T000282,2026-05-21,Month-to-month,,2020.14,29,1,6.0,8.24,False,False,2,True,North,1
T000283,2026-05-21,Month-to-month,54.6,1173.21,23,1,10.8,8.77,False,False,0,False,West,1
T000284,2026-05-16,Month-to-month,89.27,10121.225639171316,20,2,14.0,7.45,False,False,1,False,East,1
T000285,2026-05-22,One year,,,26,3,7.7,12.31,False,False,0,True,West,0
T000286,2026-05-21,Month-to-month,37.27,812.73,22,2,14.2,9.02,False,True,1,False,West,0
T000287,2026-05-19,Month-to-month,102.7,2990.7,28,2,6.9,40.95,False,False,3,True,Central,1
T000288,2026-05-21,Month-to-month,43.3,976.44,25,3,1.0,5.34,False,False,1,False,North,1
T000289,2026-05-21,Month-to-month,31.27,387.15,13,5,11.3,13.17,False,True,1,False,West,0
T000290,2026-05-24,Month-to-month,96.66,2428.21,25,2,7.6,,False,True,0,False,West,0
T000291,2026-05-14,Two year,47.23,1243.13,29,0,11.3,11.61,False,True,0,False,North,0
T000292,2026-05-16,Month-to-month,67.93,1588.14,23,2,3.5,9.38,False,False,2,True,Central,1
T000293,2026-05-17,Two year,26.37,623.02,24,1,6.1,24.61,False,False,0,False,South,0
T000294,2026-05-17,Month-to-month,54.02,1754.22,32,2,13.4,74.38467705082103,True,False,0,False,Central,1
T000295,2026-05-18,Two year,61.54,1642.23,27,1,9.2,4.94,False,False,2,True,East,1
T000296,2026-05-19,Two year,53.22,1478.03,28,2,14.0,32.42,False,False,0,True,East,0
T000297,2026-05-15,Two year,49.59,948.79,22,2,5.5,18.22,False,True,0,False,North,0
T000298,2026-05-16,Two year,66.23,1753.18,28,0,17.4,9.18,False,False,2,False,Central,0
T000299,2026-05-14,One year,94.7,3301.54,34,3,17.1,22.59,False,False,2,False,East,1
T000300,2026-05-18,One year,36.75,922.03,27,2,11.0,7.35,False,False,0,True,North,0
T000301,2026-05-21,One year,20.0,456.45,24,0,8.6,,False,False,0,True,North,0
T000302,2026-05-21,Month-to-month,102.19,2898.64,29,3,9.7,4.98,True,True,0,False,West,1
T000303,2026-05-17,Month-to-month,45.25,1022.82,23,3,12.2,22.63,True,True,0,True,North,1
T000304,2026-05-22,Month-to-month,47.81,1336.98,27,1,9.0,16.41,False,False,0,True,East,1
T000305,2026-05-24,Two year,48.64,1426.71,29,0,6.6,12.16,False,True,0,True,West,0
T000306,2026-05-22,Month-to-month,25.15,559.31,23,3,3.9,,False,False,0,False,South,1
T000307,2026-05-24,Month-to-month,53.15,680.36,14,0,1.0,3.54,False,False,0,True,East,0
T000308,2026-05-18,One year,56.61,1696.71,26,4,6.8,23.37,False,False,1,False,North,1
T000309,2026-05-19,Month-to-month,78.06,2111.53,27,1,1.0,6.59,False,False,0,False,Central,1
T000310,2026-05-24,Month-to-month,48.57,1523.66,30,1,7.4,47.47,False,True,1,True,Central,1
T000311,2026-05-19,Month-to-month,,,21,3,14.2,11.73,False,False,1,False,South,0
T000312,2026-05-26,Month-to-month,24.88,732.51,30,3,7.7,4.36,False,False,0,False,East,0
T000313,2026-05-17,Month-to-month,98.46,2507.66,26,0,4.2,73.72,False,False,1,False,East,0
T000314,2026-05-19,Month-to-month,39.8,1010.65,26,1,6.0,21.05,False,False,1,False,Central,0
T000315,2026-05-20,Month-to-month,81.37,2282.61,27,3,4.7,5.32,True,False,0,True,South,1
T000316,2026-05-20,Month-to-month,43.6,946.42,22,1,14.8,15.02,False,False,0,False,East,0
T000317,2026-05-18,Month-to-month,89.38,1399.45,16,2,5.4,27.42,False,False,1,True,Central,1
T000318,2026-05-13,One year,67.97,1630.25,24,5,1.0,1.03,False,True,1,False,North,1
T000319,2026-05-15,Month-to-month,21.46,515.69,24,2,18.2,13.95,False,False,5,True,East,1
T000320,2026-05-23,Two year,29.87,673.52,24,3,7.2,12.26,False,True,0,False,North,0
T000321,2026-05-21,Two year,20.31,426.24,20,3,4.5,12.63,False,True,1,False,East,1
T000322,2026-05-21,Month-to-month,92.37,1973.47,22,2,8.0,3.41,False,True,0,False,South,0
T000323,2026-05-26,Month-to-month,27.24,623.22,23,0,7.1,9.86,False,False,0,True,Central,0
T000324,2026-05-20,Month-to-month,53.92,1333.03,23,0,9.9,3.63,False,True,1,True,South,1
T000325,2026-05-21,Two year,62.59,1863.86,26,4,7.3,16.23,False,False,2,False,North,0
T000326,2026-05-19,One year,71.66,1980.11,27,2,1.0,7.7,False,False,0,False,West,0
T000327,2026-05-21,Two year,51.17,840.84,18,2,7.3,14.08,False,True,0,False,West,0
T000328,2026-05-23,Month-to-month,20.0,532.26,27,0,11.5,12.17,False,False,0,False,West,0
T000329,2026-05-16,One year,28.8,875.45,28,1,5.8,14.34,False,True,0,True,West,0
T000330,2026-05-22,Month-to-month,33.44,661.11,20,0,10.9,8.25,False,True,0,False,South,0
T000331,2026-05-28,One year,20.0,729.15,35,2,11.8,12.16,True,False,0,False,East,0
T000332,2026-05-22,Month-to-month,77.95,1947.3,24,5,12.7,13.98,False,False,1,False,North,1
T000333,2026-05-26,One year,80.16,2088.23,27,2,3.9,36.24,False,True,0,True,North,0
T000334,2026-05-20,Two year,32.85,934.81,26,2,4.3,15.22,False,False,0,False,Central,0
T000335,2026-05-22,Month-to-month,104.14,2340.13,22,0,8.1,,False,False,0,False,West,0
T000336,2026-05-14,One year,61.81,1419.7,23,0,1.0,21.87,False,False,1,True,North,0
T000337,2026-05-12,Month-to-month,90.42,2511.17,28,3,3.7,11.96,False,False,1,False,North,0
T000338,2026-05-16,One year,88.28,1745.18,21,2,9.2,20.02,False,False,0,False,Central,1
T000339,2026-05-23,Month-to-month,60.98,1522.78,26,0,1.0,,False,False,1,False,North,0
T000340,2026-05-20,Two year,20.0,550.33,29,2,1.0,3.12,False,False,0,False,South,0
T000341,2026-05-19,Month-to-month,70.97,1976.02,25,3,10.0,19.93,False,False,1,False,North,1
T000342,2026-05-22,Two year,80.79,1699.63,20,1,1.5,28.14,False,False,1,False,North,0
T000343,2026-05-22,Two year,45.42,1293.91,30,4,18.8,17.16,False,False,1,False,South,0
T000344,2026-05-19,One year,69.82,1601.46,21,3,3.9,5.4,False,True,1,False,Central,1
T000345,2026-05-18,One year,64.14,1575.9,23,1,3.7,6.2,True,False,0,False,South,0
T000346,2026-05-24,One year,36.4,1021.72,29,3,2.3,28.702351464755804,False,True,0,False,East,1
T000347,2026-05-15,Two year,62.0,1400.3,22,1,7.8,15.73,True,True,0,False,West,0
T000348,2026-05-17,Month-to-month,49.72,1056.64,22,3,7.1,23.42,False,False,0,True,East,1
T000349,2026-05-21,One year,76.25,1923.85,24,1,9.5,2.36,False,False,2,True,West,0
T000350,2026-05-20,Month-to-month,181.04254902164362,1114.67,23,0,6.9,8.69,False,True,1,True,East,0
T000351,2026-05-21,One year,43.65,939.96,22,2,11.6,11.99,False,False,0,False,East,0
T000352,2026-05-19,Month-to-month,20.0,450.3,24,3,7.0,14.29,False,False,0,False,East,0
T000353,2026-05-20,One year,131.19,3399.98,26,4,6.4,6.13,False,False,1,True,West,1
T000354,2026-05-15,One year,51.42,1001.05,19,2,8.8,11.76,False,False,0,False,West,0
T000355,2026-05-22,Month-to-month,31.08,761.43,23,4,1.0,13.31,False,False,2,True,West,1
T000356,2026-05-19,Month-to-month,83.11,2657.3,31,3,3.4,11.14,False,False,0,True,North,1
T000357,2026-05-17,One year,70.61,1625.32,22,2,14.7,15.3,False,True,0,False,West,0
T000358,2026-05-24,One year,81.45,2429.93,31,3,1.0,10.68,False,False,0,False,West,1
T000359,2026-05-20,Month-to-month,84.62,1906.33,25,0,11.4,14.85,False,False,1,True,South,1
T000360,2026-05-17,One year,97.91,2688.82,30,0,1.0,6.68,False,True,2,True,Central,0
T000361,2026-05-18,Two year,33.06,944.68,29,3,1.5,11.67,False,True,0,False,South,0
T000362,2026-05-22,Month-to-month,69.4,1401.01,21,4,4.8,8.16,False,False,1,False,North,1
T000363,2026-05-26,Month-to-month,20.0,616.18,31,2,9.6,12.96,False,False,0,False,Central,0
T000364,2026-05-20,Month-to-month,55.8,1156.92,20,1,7.3,12.07,True,False,4,False,North,0
T000365,2026-05-16,One year,85.12,1931.39,22,3,9.4,7.87,False,False,1,False,South,1
T000366,2026-05-17,Month-to-month,38.14,875.44,26,6,5.7,,False,False,1,True,South,1
T000367,2026-05-22,One year,131.93,2680.99,18,3,7.2,9.77,True,True,2,True,Central,0
T000368,2026-05-14,One year,65.54,1002.35,15,2,8.0,9.5,False,False,0,False,South,0
T000369,2026-05-21,Month-to-month,20.0,547.81,27,3,11.7,2.5,False,False,2,False,West,0
T000370,2026-05-21,Two year,86.16,1282.77,15,2,14.8,33.58,True,False,2,False,West,0
T000371,2026-05-23,One year,131.61,4282.23,33,3,3.6,9.75,False,False,2,False,East,0
T000372,2026-05-20,Month-to-month,20.0,590.81,28,1,7.2,18.95,False,False,2,True,Central,1
T000373,2026-05-20,Month-to-month,86.43,2055.64,25,1,6.3,,False,False,0,True,West,1
T000374,2026-05-15,Month-to-month,35.32,1004.12,28,7,9.1,13.86,True,False,2,False,South,1
T000375,2026-05-22,Month-to-month,63.38,2318.23,34,4,13.5,10.34,False,False,1,False,Central,0
T000376,2026-05-17,Month-to-month,25.72,856.98,33,1,8.3,3.36,False,False,2,False,East,0
T000377,2026-05-27,Two year,90.6,1579.81,17,4,5.6,41.86,False,False,1,False,North,0
T000378,2026-05-21,Month-to-month,55.45,979.51,19,3,12.0,35.62,False,True,0,False,South,1
T000379,2026-05-20,Month-to-month,99.81,1974.8,19,2,6.9,16.76,False,False,3,True,East,0
T000380,2026-05-16,One year,34.11,903.28,26,4,7.3,23.64,True,False,1,True,North,1
T000381,2026-05-18,One year,58.8,1287.17,22,1,,17.09,False,False,2,True,East,1
T000382,2026-05-19,Two year,20.0,580.21,28,1,2.7,8.83,False,False,0,True,South,1
T000383,2026-05-20,One year,142.93,3638.5,27,0,2.4,2.98,True,False,0,True,East,0
T000384,2026-05-24,Month-to-month,122.59,3741.65,28,4,3.9,,False,False,1,False,North,1
T000385,2026-05-20,Month-to-month,130.38,4029.29,27,4,6.8,7.81,False,False,0,False,West,0
T000386,2026-05-20,Two year,110.99,2799.09,26,3,12.1,63.23,False,False,0,True,South,0
T000387,2026-05-24,One year,47.27,1401.46,28,1,5.3,,False,False,0,True,North,1
T000388,2026-05-17,Two year,63.68,1201.14,19,1,5.9,,True,False,0,False,South,0
T000389,2026-05-16,Month-to-month,73.74,1453.33,21,2,8.7,12.79,False,True,0,True,East,1
T000390,2026-05-21,Two year,76.23,10521.735229687612,28,4,4.2,17.81,False,True,4,True,East,1
T000391,2026-05-21,One year,32.13,601.89,19,4,6.1,10.26,False,False,2,False,East,1
T000392,2026-05-16,Month-to-month,30.63,820.63,26,3,7.8,8.7,False,False,0,True,North,1
T000393,2026-05-14,One year,24.89,845.21,31,1,10.3,88.47,False,False,1,True,Central,1
T000394,2026-05-17,One year,52.2,1125.22,21,4,11.8,8.14,False,True,1,True,South,0
T000395,2026-05-17,Month-to-month,55.4,1791.36,32,2,7.4,83.17,False,True,0,False,North,0
T000396,2026-05-25,Month-to-month,51.42,1174.84,24,3,6.8,8.8,False,True,0,False,West,0
T000397,2026-05-16,Two year,72.54,,20,1,7.1,12.97,False,False,1,False,East,0
T000398,2026-05-24,Month-to-month,23.51,373.65,16,0,8.8,22.99,False,False,0,False,East,0
T000399,2026-05-19,Month-to-month,39.37,849.7,22,3,13.9,9.05,False,True,2,False,South,1
T000400,2026-05-15,Month-to-month,42.19,567.13,13,5,16.7,4.17,False,False,1,True,South,1
T000401,2026-05-20,Month-to-month,89.57,2371.37,28,0,15.4,15.09,False,False,0,False,East,0
T000402,2026-05-22,Two year,70.92,1704.39,25,3,12.3,4.42,False,False,1,False,North,0
T000403,2026-05-25,One year,75.15,1938.98,26,2,3.9,1.83,False,False,2,False,South,1
T000404,2026-05-21,Month-to-month,36.98,929.0,25,2,8.9,17.15,False,False,1,False,Central,1
T000405,2026-05-15,Two year,,1925.84,29,0,6.5,5.06,True,False,1,True,East,0
T000406,2026-05-13,Two year,41.77,827.19,20,0,7.5,24.63,False,False,0,True,South,0
T000407,2026-05-16,Month-to-month,42.79,1027.9,25,0,15.0,14.77,False,True,0,False,North,0
T000408,2026-05-22,Two year,76.09,2818.5,36,5,13.3,21.6,True,False,0,True,West,1
T000409,2026-05-25,Month-to-month,45.59,1255.52,26,1,87.37250391737273,35.22,False,False,2,False,South,0
T000410,2026-05-24,Two year,,2197.79,35,1,18.5,21.56,False,False,0,False,North,0
T000411,2026-05-23,One year,56.9,1105.06,20,3,11.3,28.56,False,True,2,True,North,1
T000412,2026-05-20,One year,29.77,834.56,31,3,13.9,7.25,False,True,1,False,West,0
T000413,2026-05-23,Month-to-month,47.67,1497.33,29,2,10.2,29.56,False,False,1,False,East,1
T000414,2026-05-15,Two year,,1050.15,22,3,8.8,18.73,False,True,1,False,North,0
T000415,2026-05-20,Month-to-month,53.55,1769.77,31,2,16.1,17.95,False,True,1,False,North,1
T000416,2026-05-22,Month-to-month,20.0,389.55,18,1,4.9,27.68,False,False,2,False,East,1
T000417,2026-05-18,Month-to-month,43.12,941.94,21,1,1.6,28.74,False,False,2,True,East,1
T000418,2026-05-20,One year,92.36,3386.75,35,4,4.2,15.64,False,True,0,False,West,1
T000419,2026-05-24,Month-to-month,78.12,2038.5,25,5,6.2,2.78,False,True,0,False,North,0
T000420,2026-05-21,Two year,53.02,1205.89,23,2,11.7,36.63,False,False,1,False,West,0
T000421,2026-05-20,One year,29.61,586.06,21,7,13.0,,False,False,2,False,Central,1
T000422,2026-05-23,Month-to-month,68.01,2121.77,30,3,4.9,15.98,False,False,0,False,East,1
T000423,2026-05-21,Month-to-month,94.03,2778.84,32,2,5.6,20.93,False,False,1,True,North,0
T000424,2026-05-21,Month-to-month,110.51,2708.53,25,2,6.2,2.26,False,False,1,False,West,1
T000425,2026-05-19,One year,49.28,810.97,17,5,8.2,9.3,True,False,0,False,South,1
T000426,2026-05-17,Two year,33.2,785.42,23,1,8.0,14.02,False,False,2,False,North,0
T000427,2026-05-26,Month-to-month,79.45,1125.29,14,2,9.5,100.0,False,False,0,False,South,1
T000428,2026-05-19,Two year,75.77,1686.87,23,1,4.2,25.23,True,False,0,False,Central,0
T000429,2026-05-15,Month-to-month,65.31,1854.16,29,4,3.7,5.89,False,False,2,False,South,0
T000430,2026-05-16,Two year,45.94,1261.06,25,2,4.5,31.82,False,True,0,True,Central,1
T000431,2026-05-20,Two year,25.73,741.76,30,0,8.2,39.64,False,False,2,True,East,1
T000432,2026-05-20,One year,85.24,2280.33,27,2,3.1,10.06,False,True,1,False,East,0
T000433,2026-05-13,One year,91.9,2742.14,29,0,4.4,12.82,True,False,0,False,North,0
T000434,2026-05-13,Two year,54.2,10743.434389966322,29,4,10.1,18.5,False,False,1,True,East,0
T000435,2026-05-25,Month-to-month,116.32,2876.6,24,3,13.9,18.59,False,True,1,True,North,1
T000436,2026-05-17,Month-to-month,72.09,1749.07,23,3,9.6,11.91,False,False,2,False,East,1
T000437,2026-05-19,Month-to-month,59.75,1601.28,25,2,3.7,5.16,False,False,0,True,South,1
T000438,2026-05-24,Month-to-month,,650.77,22,2,10.8,3.25,False,False,1,False,South,1
T000439,2026-05-14,One year,20.0,652.97,32,2,5.7,5.66,False,True,1,False,East,0
T000440,2026-05-18,One year,49.64,1304.23,26,2,13.6,7.87,False,True,1,True,North,1
T000441,2026-05-20,Two year,76.06,1380.5,19,0,9.7,10.92,False,True,0,False,South,0
T000442,2026-05-14,Month-to-month,135.01,4089.72,30,3,4.6,21.54,False,False,0,False,Central,1
T000443,2026-05-21,One year,67.03,12078.85135828737,25,1,8.5,6.11,False,False,1,True,North,1
T000444,2026-05-21,Month-to-month,82.77,1686.39,20,4,2.4,5.95,False,False,0,False,South,0
T000445,2026-05-23,Month-to-month,40.18,1041.07,29,3,8.7,18.01,False,True,0,False,South,1
T000446,2026-05-23,One year,71.26,1761.09,26,4,6.9,6.49,False,False,1,False,South,0
T000447,2026-05-19,Two year,67.34,2176.8,31,1,16.4,7.17,False,True,0,False,West,0
T000448,2026-05-19,One year,36.64,899.71,24,4,8.8,,True,False,1,False,North,1
T000449,2026-05-19,Month-to-month,105.15,1785.94,17,3,8.2,10.15,False,False,0,True,South,1
T000450,2026-05-20,One year,60.98,1013.28,17,1,1.0,4.89,False,False,1,False,East,0
T000451,2026-05-20,Month-to-month,98.16,1690.52,18,2,10.5,21.4,False,False,2,False,South,1
T000452,2026-05-22,Two year,65.29,1268.49,20,2,12.7,29.82,False,False,0,False,Central,0
T000453,2026-05-19,One year,55.06,1195.83,21,5,12.7,8.53,True,False,2,True,Central,1
T000454,2026-05-14,Month-to-month,41.56,984.81,24,2,7.5,70.39,False,True,2,True,North,1
T000455,2026-05-23,Month-to-month,54.49,1415.47,29,2,5.5,6.8,False,True,0,False,South,1
T000456,2026-05-18,Month-to-month,108.94,2658.06,26,0,13.0,12.3,False,False,0,False,North,1
T000457,2026-05-19,Two year,38.04,1204.35,33,3,7.7,4.31,False,False,0,False,North,0
T000458,2026-05-17,Month-to-month,84.99,1928.93,23,2,7.9,8.31,False,False,1,True,East,1
T000459,2026-05-16,One year,55.66,2029.36,37,1,6.7,52.87,True,True,3,False,East,0
T000460,2026-05-20,One year,82.68,1174.79,15,0,1.0,16.09,False,True,0,False,South,0
T000461,2026-05-17,One year,71.21,1834.88,25,2,4.7,12.68,False,False,3,False,South,0
T000462,2026-05-23,Month-to-month,25.0,585.69,26,6,8.4,6.25,False,False,1,False,South,1
T000463,2026-05-22,Two year,69.97,1549.29,23,1,10.4,3.98,True,True,1,True,Central,1
T000464,2026-05-23,Month-to-month,129.97,3376.78,25,2,7.9,32.78,True,True,2,True,Central,0
T000465,2026-05-19,One year,74.22,1753.25,23,1,,16.74,False,False,0,True,North,1
T000466,2026-05-19,One year,92.81,2838.33,31,2,1.1,6.31,False,False,1,False,East,0
T000467,2026-05-25,One year,73.92,1392.95,18,0,4.2,5.92,False,False,1,True,South,0
T000468,2026-05-19,Two year,88.65,1885.83,21,1,,18.88,False,True,0,True,West,0
T000469,2026-05-21,Month-to-month,43.46,1003.09,23,3,10.8,27.32,True,False,0,False,East,0
T000470,2026-05-20,Month-to-month,61.36,2022.4,32,1,13.4,3.83,False,True,2,False,Central,1
T000471,2026-05-12,Month-to-month,91.4,2517.99,27,1,,11.71,False,False,0,False,North,0
T000472,2026-05-25,Month-to-month,54.5,1278.72,22,3,12.1,14.73,False,False,1,False,South,0
T000473,2026-05-19,Month-to-month,97.16,2587.28,27,1,12.0,,False,True,1,True,Central,1
T000474,2026-05-18,Month-to-month,34.89,896.22,26,0,16.6,10.97,False,False,1,True,North,0
T000475,2026-05-25,Month-to-month,66.76,1618.11,24,3,9.8,3.8,False,False,1,False,North,0
T000476,2026-05-23,Month-to-month,57.23,1489.67,26,1,3.8,12.88,True,False,0,False,West,1
T000477,2026-05-16,Month-to-month,144.15,3780.76,24,1,4.9,22.83,False,False,0,False,West,0
T000478,2026-05-19,One year,53.31,1367.6,25,1,9.2,3.92,True,True,1,False,West,0
T000479,2026-05-11,One year,77.61,1346.41,18,4,1.0,13.9,False,False,1,False,West,1
T000480,2026-05-21,Month-to-month,20.0,462.72,25,2,9.7,17.08,False,False,2,False,West,1
T000481,2026-05-17,Month-to-month,29.97,872.61,27,5,10.2,5.0,False,False,0,True,North,1
T000482,2026-05-17,Month-to-month,74.17,1746.76,24,4,13.9,7.43,True,True,1,False,East,1
T000483,2026-05-19,One year,57.08,1160.54,20,2,1.0,6.11,False,False,1,False,West,0
T000484,2026-05-22,Month-to-month,,1613.0,28,3,3.6,12.56,False,False,0,True,Central,1
T000485,2026-05-15,Month-to-month,55.25,1149.57,20,1,8.5,5.04,False,False,0,False,North,0
T000486,2026-05-21,Month-to-month,59.45,1965.38,34,3,7.8,3.14,False,False,0,False,North,1
T000487,2026-05-20,Month-to-month,20.0,543.21,27,3,8.1,17.25,False,True,1,True,West,0
T000488,2026-05-22,Month-to-month,62.4,1638.76,27,10,11.9,28.29,False,False,1,False,South,1
T000489,2026-05-20,One year,58.42,1397.46,21,5,9.4,9.54,True,True,0,False,North,1
T000490,2026-05-22,One year,96.99,2706.98,29,1,14.1,2.54,False,False,2,True,West,0
T000491,2026-05-12,One year,90.05,2684.72,29,4,12.8,16.414600131529884,False,False,0,False,East,1
T000492,2026-05-20,One year,20.0,731.05,32,5,5.3,8.08,False,True,0,False,South,1
T000493,2026-05-14,One year,42.96,1087.7,24,1,9.2,14.07,False,False,2,False,North,0
T000494,2026-05-22,Month-to-month,119.06,3092.35,26,3,10.3,6.51,False,True,2,False,North,1
T000495,2026-05-14,One year,92.18,2416.62,26,4,15.6,14.57,True,False,0,False,West,1
T000496,2026-05-23,Month-to-month,79.73,2141.61,28,0,8.9,6.02,False,False,0,False,East,0
T000497,2026-05-23,Month-to-month,49.92,1406.88,26,1,10.4,30.78,False,False,1,True,North,1
T000498,2026-05-23,One year,87.2,1983.02,23,0,6.2,3.57,False,False,0,True,South,0
T000499,2026-05-21,Month-to-month,20.0,498.16,25,4,10.2,10.08,False,False,0,False,North,1
T000500,2026-05-19,Month-to-month,48.02,1101.92,24,3,3.7,7.56,False,False,0,True,North,1
T000501,2026-05-21,One year,75.35,2373.39,32,0,5.4,13.85,True,False,2,False,South,0
T000502,2026-05-25,Two year,83.23,3256.51,39,1,13.1,4.1,True,False,0,True,East,0
T000503,2026-05-16,Two year,71.49,2336.98,31,1,11.5,13.33,False,True,0,False,North,0
T000504,2026-05-15,Month-to-month,76.81,1478.77,19,0,13.5,7.8,False,True,2,False,South,1
T000505,2026-05-25,Month-to-month,69.93,2212.61,30,1,17.1,14.21,False,False,1,False,East,0
T000506,2026-05-19,One year,55.54,1525.12,31,2,11.8,7.63,False,False,2,False,South,0
T000507,2026-05-23,Month-to-month,105.22,2589.57,23,1,9.0,29.61,False,False,2,True,North,1
T000508,2026-05-19,Two year,,2586.48,23,1,5.8,11.89,False,False,1,False,North,0
T000509,2026-05-23,Month-to-month,63.48,1450.18,22,3,5.9,9.15,False,False,5,False,North,1
T000510,2026-05-19,Month-to-month,29.74,502.4,20,2,8.1,9.46,False,False,0,False,South,0
T000511,2026-05-16,Month-to-month,57.95,1569.85,27,2,7.8,9.68,False,False,0,False,West,0
T000512,2026-05-23,Two year,67.61,2407.49,34,2,11.5,19.95,False,False,0,False,North,0
T000513,2026-05-21,Month-to-month,20.0,268.22,14,0,4.5,12.64,False,False,1,False,West,1
T000514,2026-05-20,Month-to-month,105.15,2001.52,19,4,5.8,9.69,False,False,0,False,West,1
T000515,2026-05-19,Month-to-month,45.85,5385.550470206106,33,3,9.5,21.76,False,True,1,False,North,0
T000516,2026-05-16,Month-to-month,40.2,1000.14,24,1,2.1,64.51,False,False,1,True,North,1
T000517,2026-05-21,Month-to-month,54.81,909.7,18,2,13.9,7.07,False,False,0,False,North,1
