client_id,activity_date,subscription_tier,monthly_fee,days_since_last_login,avg_session_duration_min,support_tickets_last_30d,feature_adoption_count,login_frequency_trend,nps_score,contract_length_months,has_dedicated_manager,industry,country,churned
S000269,2026-05-12,Basic,72.0,18.0,22.2,2,4,declining,10.0,26,True,Manufacturing,FR,1
S000270,2026-05-14,Basic,68.0,16.0,21.0,1,1,increasing,1.0,31,False,Finance,US,0
S000271,2026-05-17,Basic,45.0,13.0,57.7,3,3,increasing,8.0,18,True,Education,DE,0
S000272,2026-05-13,Basic,68.0,17.0,45.0,0,6,declining,6.0,30,True,Manufacturing,CA,1
S000273,2026-05-20,Basic,76.0,10.0,33.4,1,4,stable,9.0,7,False,Manufacturing,DE,0
S000274,2026-05-16,Premium,138.0,14.0,27.9,1,3,increasing,4.0,11,False,Manufacturing,US,0
S000275,2026-05-18,Premium,193.0,12.0,38.5,1,3,increasing,0.0,2,False,Finance,US,0
S000276,2026-05-17,Basic,46.0,13.0,27.9,0,1,increasing,4.0,23,False,Retail,US,0
S000277,2026-05-17,Basic,,13.0,34.8,2,2,stable,0.0,18,False,Healthcare,FR,0
S000278,2026-05-11,Premium,290.0,19.0,31.7,2,3,increasing,8.0,19,False,Retail,UK,0
S000279,2026-05-16,Enterprise,832.0,14.0,26.5,1,2,declining,3.0,17,False,Tech,US,0
S000280,2026-05-20,Enterprise,647.0,10.0,36.3,0,3,stable,8.0,21,True,Retail,Other,0
S000281,2026-05-10,Basic,72.0,20.0,20.0,0,1,declining,,22,False,Education,DE,0
S000282,2026-05-15,Basic,68.0,15.0,25.7,1,8,stable,0.0,16,True,Tech,CA,0
S000283,2026-05-07,Basic,72.0,23.0,13.2,0,4,declining,,32,False,Education,US,1
S000284,2026-05-16,Basic,95.0,14.0,14.6,0,2,stable,9.0,9,False,Finance,Other,0
S000285,2026-05-15,Premium,150.0,15.0,1.0,3,4,stable,7.0,19,True,Tech,US,1
S000286,2026-05-16,Basic,32.0,,30.5,5,4,stable,0.0,29,False,Tech,US,1
S000287,2026-05-17,Basic,44.0,13.0,33.8,3,5,stable,5.0,25,False,Retail,AU,0
S000288,2026-05-19,Basic,60.0,11.0,38.0,1,3,stable,4.0,6,True,Healthcare,AU,1
S000289,2026-05-18,Premium,240.0,12.0,11.8,1,2,increasing,0.0,24,True,Tech,UK,0
S000290,2026-05-08,Basic,54.0,22.0,30.3,1,4,increasing,1.0,10,False,Healthcare,US,1
S000291,2026-05-19,Premium,231.0,,25.0,2,4,increasing,7.0,18,False,Tech,US,0
S000292,2026-05-06,Basic,36.0,,33.9,2,4,increasing,7.0,30,True,Finance,FR,0
S000293,2026-05-12,Enterprise,547.0,18.0,17.2,1,1,stable,,16,False,Manufacturing,CA,0
S000294,2026-05-11,Basic,95.0,19.0,78.08297333257256,0,0,stable,4.0,33,False,Healthcare,US,1
S000295,2026-05-09,Premium,285.0,21.0,6.4,2,6,stable,2.0,21,False,Retail,US,1
S000296,2026-05-07,Enterprise,635.0,23.0,16.4,0,3,stable,1.0,34,True,Healthcare,DE,0
S000297,2026-05-12,Enterprise,765.0,18.0,25.0,0,6,increasing,8.0,23,False,Education,FR,0
S000298,2026-05-17,Premium,186.0,13.0,27.1,2,3,stable,3.0,35,False,Tech,US,0
S000299,2026-05-17,Premium,284.0,13.0,4.8,0,3,stable,7.0,11,False,Tech,UK,0
S000300,2026-05-10,Premium,258.0,20.0,18.9,3,6,stable,2.0,6,False,Tech,Other,1
S000301,2026-05-11,Premium,111.0,19.0,203.48259473245275,1,5,stable,4.0,36,False,Healthcare,US,0
S000302,2026-05-16,Basic,,14.0,41.9,2,5,stable,7.0,20,True,Healthcare,UK,0
S000303,2026-05-19,Premium,250.0,11.0,14.9,0,6,stable,7.0,33,False,Retail,DE,0
S000304,2026-05-15,Premium,243.0,15.0,30.9,1,2,stable,7.0,7,True,Tech,UK,1
S000305,2026-05-15,Enterprise,492.0,15.0,18.3,0,4,stable,7.0,32,False,Tech,CA,0
S000306,2026-05-11,Basic,87.0,19.0,19.7,0,7,stable,6.0,18,False,Healthcare,DE,0
S000307,2026-05-14,Basic,94.0,16.0,14.5,0,5,stable,9.0,4,False,Education,UK,1
S000308,2026-05-13,Premium,268.0,17.0,12.5,0,3,stable,8.0,27,False,Tech,US,0
S000309,2026-05-19,Basic,68.0,11.0,19.3,0,5,declining,0.0,20,True,Tech,DE,1
S000310,2026-05-24,Basic,70.0,6.0,37.6,3,3,increasing,0.0,36,True,Tech,US,0
S000311,2026-05-18,Basic,84.0,12.0,15.9,3,4,declining,8.0,24,True,Finance,US,1
S000312,2026-05-17,Basic,84.0,13.0,14.1,0,3,increasing,7.0,35,True,Tech,UK,0
S000313,2026-05-11,Basic,33.0,,27.5,1,1,increasing,1.0,33,False,Tech,UK,0
S000314,2026-05-16,Basic,51.0,14.0,25.1,0,2,stable,7.0,21,False,Healthcare,Other,0
S000315,2026-05-18,Basic,94.0,12.0,,1,5,stable,2.0,23,False,Tech,DE,0
S000316,2026-05-15,Basic,53.0,15.0,177.65343084402252,0,6,declining,5.0,15,True,Finance,CA,1
S000317,2026-05-19,Basic,46.0,11.0,12.9,2,2,stable,1.0,31,True,Tech,US,0
S000318,2026-05-10,Premium,153.0,20.0,14.2,2,4,stable,9.0,13,False,Manufacturing,UK,1
S000319,2026-05-17,Basic,42.0,13.0,190.98942796740172,0,3,increasing,0.0,32,True,Finance,Other,0
S000320,2026-05-20,Enterprise,906.0,10.0,23.2,1,5,stable,0.0,20,True,Tech,US,0
S000321,2026-05-15,Enterprise,554.0,15.0,32.2,2,7,stable,10.0,35,False,Tech,CA,0
S000322,2026-05-16,Basic,37.0,14.0,39.7,1,5,increasing,8.0,5,True,Healthcare,UK,0
S000323,2026-05-13,Basic,91.0,17.0,35.1,2,3,stable,2.0,11,False,Manufacturing,US,1
S000324,2026-05-18,Premium,139.0,12.0,8.6,3,2,declining,3.0,14,True,Tech,UK,0
S000325,2026-05-11,Premium,217.0,19.0,23.6,0,5,increasing,1.0,25,True,Tech,US,0
S000326,2026-05-13,Premium,127.0,17.0,37.5,0,7,stable,0.0,5,False,Tech,US,0
S000327,2026-05-12,Premium,234.0,18.0,31.3,2,2,stable,,10,False,Healthcare,US,0
S000328,2026-05-22,Premium,246.0,8.0,27.2,0,2,declining,0.0,3,False,Education,US,0
S000329,2026-05-13,Premium,161.0,17.0,5.3,0,2,increasing,8.0,12,True,Finance,US,0
S000330,2026-05-19,Basic,64.0,11.0,17.6,1,2,stable,2.0,35,False,Tech,AU,1
S000331,2026-05-11,Premium,255.0,19.0,25.8,2,2,stable,5.0,33,True,Retail,US,0
S000332,2026-05-13,Basic,42.0,17.0,7.9,1,2,stable,6.0,12,False,Retail,CA,1
S000333,2026-05-15,Premium,,,202.38727587058884,2,2,stable,7.0,26,False,Tech,UK,0
S000334,2026-05-17,Enterprise,324.0,13.0,23.6,1,7,declining,6.0,18,False,Tech,US,1
S000335,2026-05-05,Basic,32.0,25.0,1.2,1,6,stable,5.0,11,True,Finance,US,0
S000336,2026-05-09,Premium,192.0,21.0,18.2,1,7,increasing,1.0,26,False,Retail,Other,0
S000337,2026-05-21,Basic,61.0,9.0,21.6,3,2,stable,4.0,13,True,Healthcare,DE,0
S000338,2026-05-16,Premium,202.0,14.0,23.4,4,3,stable,3.0,19,False,Healthcare,Other,0
S000339,2026-05-15,Basic,52.0,15.0,42.0,2,3,increasing,3.0,3,False,Manufacturing,US,1
S000340,2026-05-10,Enterprise,569.0,93.29120962314033,31.9,0,2,stable,1.0,33,False,Tech,DE,0
S000341,2026-05-17,Basic,48.0,13.0,8.6,5,5,increasing,2.0,32,False,Tech,FR,0
S000342,2026-05-17,Enterprise,775.0,13.0,7.1,0,2,stable,9.0,33,False,Tech,Other,0
S000343,2026-05-07,Premium,186.0,23.0,21.8,1,7,declining,6.0,15,False,Manufacturing,US,1
S000344,2026-05-13,Premium,195.0,17.0,26.5,0,7,declining,9.0,11,True,Healthcare,Other,0
S000345,2026-05-16,Premium,188.0,14.0,36.9,4,5,stable,8.0,20,False,Tech,US,0
S000346,2026-05-16,Premium,178.0,14.0,45.8,3,6,increasing,2.0,16,False,Tech,CA,0
S000347,2026-05-12,Enterprise,359.0,18.0,46.4,2,6,stable,10.0,12,False,Retail,UK,0
S000348,2026-05-18,Basic,88.0,12.0,19.7,2,6,stable,9.0,8,False,Retail,UK,0
S000349,2026-05-16,Premium,260.0,14.0,36.2,0,8,increasing,7.0,13,False,Healthcare,US,1
S000350,2026-05-16,Basic,32.0,14.0,30.1,2,4,stable,0.0,34,False,Tech,CA,0
S000351,2026-05-17,Premium,205.0,13.0,11.9,2,3,stable,,26,False,Manufacturing,US,0
S000352,2026-05-17,Basic,91.0,13.0,2.3,1,5,stable,5.0,3,False,Retail,UK,0
S000353,2026-05-12,Premium,196.0,18.0,26.7,1,4,stable,9.0,9,False,Healthcare,UK,0
S000354,2026-05-14,Premium,269.0,16.0,7.1,2,5,increasing,7.0,30,False,Healthcare,FR,0
S000355,2026-05-10,Basic,64.0,20.0,14.8,1,4,increasing,0.0,12,True,Manufacturing,UK,1
S000356,2026-05-12,Premium,216.0,18.0,16.8,0,3,declining,4.0,30,False,Education,DE,1
S000357,2026-05-12,Premium,252.0,,27.6,4,7,stable,0.0,27,False,Healthcare,UK,0
S000358,2026-05-19,Premium,226.0,11.0,40.4,3,3,declining,1.0,32,True,Finance,DE,0
S000359,2026-05-21,Basic,43.0,9.0,25.2,2,7,increasing,0.0,35,False,Finance,DE,0
S000360,2026-05-13,Premium,201.0,17.0,18.5,1,3,declining,8.0,24,False,Retail,DE,0
S000361,2026-05-06,Enterprise,545.0,24.0,1.0,1,4,stable,2.0,30,True,Healthcare,CA,0
S000362,2026-05-20,Basic,61.0,10.0,30.5,4,3,stable,8.0,19,True,Tech,UK,1
S000363,2026-05-16,Basic,39.0,14.0,25.3,2,7,increasing,8.0,32,False,Tech,US,0
S000364,2026-05-12,Basic,85.0,18.0,18.4,1,5,declining,3.0,22,True,Manufacturing,DE,0
S000365,2026-05-08,Premium,270.0,22.0,39.0,0,5,stable,7.0,4,False,Manufacturing,US,0
S000366,2026-05-13,Basic,84.0,17.0,10.7,2,6,declining,0.0,7,False,Education,US,0
S000367,2026-05-21,Premium,138.0,9.0,16.8,1,1,stable,2.0,17,False,Finance,FR,0
S000368,2026-05-15,Premium,277.0,15.0,22.1,1,3,declining,10.0,7,False,Retail,US,1
S000369,2026-05-17,Basic,54.0,13.0,18.3,1,4,stable,0.0,7,True,Manufacturing,UK,1
S000370,2026-05-20,Enterprise,381.0,10.0,31.6,1,8,stable,0.0,29,True,Tech,Other,0
S000371,2026-05-17,Premium,115.0,13.0,30.6,1,5,declining,7.0,2,True,Tech,US,0
S000372,2026-05-14,Basic,61.0,,37.6,1,1,increasing,2.0,20,False,Education,US,0
S000373,2026-05-13,Basic,387.4435653067304,17.0,31.0,2,4,increasing,3.0,28,False,Tech,US,0
S000374,2026-05-19,Basic,31.0,11.0,23.6,1,5,stable,4.0,34,True,Healthcare,US,0
S000375,2026-05-16,Basic,95.0,14.0,20.9,1,2,declining,10.0,15,True,Healthcare,FR,1
S000376,2026-05-18,Basic,86.0,12.0,30.5,0,3,increasing,4.0,10,True,Healthcare,FR,0
S000377,2026-05-17,Enterprise,871.0,13.0,22.7,2,4,declining,4.0,26,False,Tech,UK,0
S000378,2026-05-16,Basic,44.0,,25.6,4,7,declining,5.0,11,False,Retail,US,1
S000379,2026-05-12,Basic,93.0,18.0,31.1,3,7,stable,6.0,4,False,Tech,UK,0
S000380,2026-05-18,Premium,155.0,12.0,26.7,3,6,declining,2.0,19,True,Manufacturing,US,1
S000381,2026-05-20,Premium,141.0,10.0,28.7,1,3,increasing,0.0,11,False,Tech,DE,0
S000382,2026-05-21,Enterprise,537.0,9.0,15.5,1,8,stable,4.0,3,False,Healthcare,DE,0
S000383,2026-05-18,Premium,168.0,12.0,41.2,1,3,declining,5.0,23,False,Retail,US,1
S000384,2026-05-03,Basic,51.0,104.78077818788611,11.7,6,3,stable,10.0,27,False,Tech,CA,1
S000385,2026-05-16,Basic,84.0,14.0,30.3,0,2,declining,3.0,34,True,Tech,FR,0
S000386,2026-05-19,Enterprise,761.0,11.0,19.2,0,3,stable,9.0,7,False,Retail,US,0
S000387,2026-05-14,Premium,270.0,16.0,38.0,0,3,increasing,4.0,29,False,Tech,DE,1
S000388,2026-05-09,Enterprise,707.0,21.0,35.6,0,2,declining,1.0,21,False,Tech,DE,0
S000389,2026-05-21,Basic,65.0,9.0,25.0,2,5,stable,0.0,8,False,Finance,US,0
S000390,2026-05-18,Enterprise,669.0,12.0,43.7,5,5,increasing,8.0,4,True,Education,US,0
S000391,2026-05-16,Premium,219.0,14.0,22.8,1,0,increasing,5.0,6,True,Healthcare,DE,0
S000392,2026-05-17,Basic,81.0,13.0,35.6,1,2,declining,,15,False,Finance,Other,0
S000393,2026-05-07,Premium,115.0,23.0,16.3,2,3,stable,8.0,26,True,Education,UK,0
S000394,2026-05-12,Premium,169.0,18.0,29.9,1,4,stable,0.0,21,False,Finance,UK,0
S000395,2026-05-15,Basic,37.0,15.0,13.8,1,1,increasing,0.0,7,True,Finance,DE,0
S000396,2026-05-10,Basic,35.0,20.0,25.2,2,11,declining,8.0,20,True,Finance,US,0
S000397,2026-05-16,Premium,263.0,14.0,24.4,3,2,stable,,14,True,Tech,US,0
S000398,2026-05-20,Basic,39.0,10.0,35.5,0,3,increasing,1.0,36,True,Tech,US,0
S000399,2026-05-17,Basic,63.0,13.0,17.0,1,3,stable,8.0,33,False,Healthcare,AU,0
S000400,2026-05-16,Basic,70.0,14.0,61.9,2,6,stable,2.0,25,False,Tech,CA,0
S000401,2026-05-14,Basic,48.0,16.0,8.4,1,7,stable,,27,False,Healthcare,Other,0
S000402,2026-05-19,Enterprise,509.0,11.0,27.8,1,3,stable,0.0,20,False,Tech,US,1
S000403,2026-05-10,Premium,277.0,20.0,28.5,2,2,stable,3.0,23,True,Finance,UK,0
S000404,2026-05-14,Basic,54.0,16.0,31.5,0,4,declining,8.0,24,False,Tech,UK,1
S000405,2026-05-16,Enterprise,350.0,14.0,18.8,6,3,stable,0.0,33,False,Healthcare,US,1
S000406,2026-05-10,Enterprise,937.0,20.0,27.9,3,8,declining,,27,False,Retail,US,1
S000407,2026-05-28,Basic,75.0,2.0,18.2,2,5,stable,0.0,30,True,Finance,FR,1
S000408,2026-05-10,Premium,739.8339427422602,,47.5,4,5,stable,9.0,35,False,Tech,DE,1
S000409,2026-05-06,Basic,47.0,24.0,17.4,1,3,increasing,9.0,9,False,Tech,DE,0
S000410,2026-05-20,Enterprise,732.0,10.0,23.2,5,1,stable,5.0,6,False,Retail,US,1
S000411,2026-05-14,Premium,290.0,16.0,17.0,2,2,stable,8.0,32,False,Tech,UK,0
S000412,2026-05-20,Premium,180.0,10.0,15.4,1,4,increasing,4.0,26,True,Retail,US,0
S000413,2026-05-13,Basic,49.0,17.0,8.2,5,6,declining,7.0,5,False,Tech,US,1
S000414,2026-05-23,Enterprise,977.0,7.0,33.1,1,2,stable,6.0,1,True,Tech,UK,0
S000415,2026-05-18,Basic,56.0,12.0,16.9,5,6,stable,,14,False,Retail,US,1
S000416,2026-05-17,Basic,89.0,13.0,15.4,2,3,declining,0.0,1,True,Finance,Other,1
S000417,2026-05-10,Basic,64.0,20.0,13.4,1,5,stable,6.0,27,False,Tech,UK,1
S000418,2026-05-22,Premium,267.0,8.0,28.7,1,4,declining,8.0,26,False,Education,US,1
S000419,2026-05-12,Basic,77.0,18.0,25.3,1,4,declining,10.0,17,False,Tech,US,0
S000420,2026-05-15,Enterprise,746.0,15.0,25.3,1,3,stable,9.0,20,True,Finance,FR,1
S000421,2026-05-17,Premium,138.0,13.0,15.9,0,3,stable,4.0,25,True,Finance,US,0
S000422,2026-05-17,Basic,81.0,13.0,30.2,1,4,stable,0.0,29,False,Finance,US,0
S000423,2026-05-19,Basic,45.0,11.0,17.1,1,3,declining,0.0,31,True,Retail,US,0
S000424,2026-05-18,Basic,45.0,12.0,25.8,1,8,declining,10.0,14,False,Tech,US,0
S000425,2026-05-14,Premium,144.0,16.0,23.3,2,3,increasing,7.0,15,False,Education,DE,0
S000426,2026-05-11,Premium,294.0,19.0,4.7,0,3,stable,,6,True,Healthcare,UK,0
S000427,2026-05-15,Basic,31.0,15.0,49.3,2,8,declining,0.0,12,False,Education,US,0
S000428,2026-05-10,Premium,201.0,20.0,31.9,2,3,increasing,2.0,24,False,Retail,FR,1
S000429,2026-05-07,Basic,50.0,23.0,27.2,3,7,stable,2.0,28,False,Education,US,1
S000430,2026-05-14,Premium,223.0,16.0,29.1,2,1,stable,0.0,19,True,Healthcare,DE,0
S000431,2026-05-14,Enterprise,342.0,16.0,49.6,3,6,stable,2.0,9,False,Finance,US,0
S000432,2026-05-16,Premium,234.0,14.0,38.6,2,7,increasing,10.0,11,False,Finance,DE,1
S000433,2026-05-13,Premium,265.0,17.0,29.2,1,3,increasing,10.0,18,False,Healthcare,US,0
S000434,2026-05-08,Premium,197.0,22.0,16.5,4,3,stable,7.0,17,True,Finance,UK,1
S000435,2026-05-10,Basic,49.0,20.0,18.4,1,2,declining,3.0,34,False,Retail,US,1
S000436,2026-05-18,Basic,83.0,12.0,3.4,1,3,increasing,6.0,20,False,Tech,Other,1
S000437,2026-05-14,Basic,66.0,16.0,,0,7,stable,2.0,29,False,Manufacturing,US,0
S000438,2026-05-19,Premium,144.0,11.0,32.9,3,1,increasing,1.0,8,True,Tech,AU,1
S000439,2026-05-18,Premium,290.0,12.0,32.6,0,7,declining,2.0,9,False,Education,AU,0
S000440,2026-05-16,Premium,172.0,14.0,32.4,0,2,declining,8.0,27,False,Tech,US,0
S000441,2026-05-17,Enterprise,721.0,13.0,18.8,3,3,stable,9.0,15,False,Tech,US,0
S000442,2026-05-16,Basic,41.0,14.0,,2,2,stable,6.0,22,False,Retail,US,0
S000443,2026-05-18,Premium,136.0,12.0,34.9,2,1,declining,9.0,14,False,Retail,Other,0
S000444,2026-05-18,Basic,74.0,12.0,1.0,0,6,stable,3.0,3,False,Retail,DE,0
S000445,2026-05-14,Basic,76.0,16.0,28.7,3,2,stable,0.0,14,True,Education,UK,0
S000446,2026-05-05,Premium,239.0,25.0,50.0,3,6,stable,6.0,19,False,Tech,US,1
S000447,2026-05-15,Enterprise,419.0,15.0,21.5,3,5,increasing,8.0,21,False,Manufacturing,CA,1
S000448,2026-05-19,Premium,160.0,11.0,1.0,1,6,stable,1.0,10,True,Finance,US,0
S000449,2026-05-10,Basic,59.0,20.0,15.2,5,2,stable,1.0,17,False,Finance,US,1
S000450,2026-05-13,Premium,154.0,17.0,3.2,0,5,declining,4.0,32,True,Finance,US,0
S000451,2026-05-12,Basic,52.0,18.0,17.4,1,2,increasing,7.0,19,True,Tech,UK,0
S000452,2026-05-15,Enterprise,879.0,15.0,10.3,1,3,stable,1.0,17,False,Healthcare,AU,0
S000453,2026-05-13,Premium,163.0,17.0,36.2,2,6,stable,7.0,12,False,Retail,FR,0
S000454,2026-05-13,Basic,50.0,17.0,34.3,2,3,declining,1.0,6,False,Tech,US,0
S000455,2026-05-14,Basic,81.0,16.0,29.1,2,5,stable,3.0,35,True,Education,US,0
S000456,2026-05-19,Basic,81.0,11.0,39.7,2,1,increasing,10.0,24,False,Finance,FR,0
S000457,2026-05-15,Enterprise,402.0,,18.2,1,2,declining,0.0,6,True,Tech,UK,1
S000458,2026-05-13,Basic,38.0,17.0,25.9,1,3,stable,3.0,10,False,Healthcare,US,0
S000459,2026-05-19,Premium,101.0,11.0,51.3,0,4,declining,3.0,32,True,Tech,US,0
S000460,2026-05-08,Premium,191.0,22.0,32.0,0,5,increasing,,35,False,Tech,DE,1
S000461,2026-05-15,Premium,191.0,15.0,32.0,2,2,declining,7.0,20,False,Healthcare,Other,1
S000462,2026-05-13,Basic,74.0,17.0,15.8,4,3,declining,2.0,2,True,Tech,DE,0
S000463,2026-05-05,Enterprise,810.0,25.0,20.0,1,3,increasing,4.0,30,False,Tech,US,0
S000464,2026-05-08,Basic,90.0,22.0,13.0,2,4,increasing,4.0,5,True,Retail,DE,0
S000465,2026-05-16,Premium,106.0,14.0,45.2,0,6,stable,9.0,23,True,Tech,US,0
S000466,2026-05-14,Premium,254.0,16.0,6.3,1,1,increasing,0.0,36,False,Retail,CA,1
S000467,2026-05-13,Premium,187.0,17.0,36.0,1,6,declining,4.0,2,False,Retail,US,0
S000468,2026-05-14,Enterprise,728.0,16.0,32.0,1,2,increasing,6.0,35,False,Tech,US,1
S000469,2026-05-13,Basic,92.0,17.0,5.8,1,2,increasing,9.0,3,False,Finance,UK,1
S000470,2026-05-17,Premium,285.0,13.0,38.7,1,5,stable,5.0,3,False,Tech,US,1
S000471,2026-05-14,Basic,46.0,,147.34472261679872,2,4,declining,1.0,21,True,Healthcare,US,0
S000472,2026-05-20,Basic,92.0,10.0,9.1,1,4,increasing,3.0,14,False,Tech,UK,0
S000473,2026-05-19,Basic,72.0,11.0,29.4,2,3,increasing,3.0,9,True,Education,FR,0
S000474,2026-05-12,Basic,76.0,18.0,15.1,3,3,stable,9.0,34,True,Tech,CA,0
S000475,2026-05-18,Basic,46.0,72.43600020608928,22.5,1,3,increasing,7.0,14,False,Healthcare,US,0
S000476,2026-05-19,Basic,72.0,11.0,18.9,2,5,stable,2.0,10,False,Tech,US,0
S000477,2026-05-18,Basic,54.0,12.0,14.5,1,3,stable,7.0,28,False,Tech,UK,1
S000478,2026-05-17,Premium,192.0,13.0,10.7,1,6,stable,1.0,31,False,Finance,US,0
S000479,2026-05-06,Premium,139.0,24.0,34.6,1,2,declining,,24,False,Healthcare,US,0
S000480,2026-05-14,Basic,48.0,16.0,28.9,2,4,increasing,1.0,19,False,Education,AU,0
S000481,2026-05-18,Basic,74.0,12.0,28.1,1,3,increasing,0.0,16,True,Tech,Other,0
S000482,2026-05-17,Basic,71.0,13.0,20.6,1,0,increasing,8.0,30,True,Tech,US,0
S000483,2026-05-11,Premium,117.0,19.0,25.6,0,3,declining,5.0,24,False,Finance,FR,1
S000484,2026-05-16,Basic,85.0,14.0,16.2,1,4,increasing,3.0,24,False,Finance,DE,0
S000485,2026-05-07,Basic,30.0,23.0,16.0,0,3,stable,2.0,36,False,Manufacturing,US,0
S000486,2026-05-22,Basic,35.0,8.0,45.5,3,4,increasing,9.0,29,False,Manufacturing,DE,0
S000487,2026-05-15,Basic,53.0,15.0,35.6,1,5,stable,7.0,28,False,Manufacturing,US,0
S000488,2026-05-15,Basic,96.0,15.0,18.3,2,1,increasing,0.0,13,True,Tech,US,0
S000489,2026-05-17,Premium,262.0,13.0,7.0,1,3,stable,2.0,28,False,Finance,Other,1
S000490,2026-05-17,Premium,190.0,13.0,4.6,2,1,increasing,5.0,36,False,Retail,DE,1
S000491,2026-05-09,Premium,111.0,21.0,17.4,1,4,declining,6.0,26,True,Tech,US,1
S000492,2026-05-14,Premium,226.0,16.0,26.3,3,3,declining,3.0,15,False,Healthcare,UK,1
S000493,2026-05-18,Premium,202.0,12.0,26.4,0,3,stable,0.0,1,False,Tech,Other,0
S000494,2026-05-14,Basic,85.0,16.0,26.8,0,4,increasing,10.0,2,False,Tech,US,0
S000495,2026-05-14,Premium,210.0,16.0,29.0,1,6,stable,9.0,12,False,Manufacturing,AU,0
S000496,2026-05-18,Premium,246.0,12.0,12.5,2,7,increasing,,28,True,Tech,CA,0
S000497,2026-05-16,Basic,50.0,14.0,43.1,2,4,declining,3.0,4,False,Education,US,0
S000498,2026-05-16,Premium,207.0,14.0,22.6,3,4,declining,2.0,8,True,Tech,DE,1
S000499,2026-05-19,Basic,79.0,11.0,28.5,3,2,increasing,2.0,14,True,Tech,DE,1
S000500,2026-05-17,Premium,180.0,13.0,17.1,3,6,declining,0.0,4,True,Tech,FR,1
S000501,2026-05-22,Premium,158.0,8.0,28.7,3,4,declining,10.0,22,False,Tech,US,0
S000502,2026-05-20,Enterprise,636.0,10.0,49.9,1,5,declining,,25,False,Finance,US,0
S000503,2026-05-19,Enterprise,767.0,11.0,13.1,1,3,increasing,2.0,1,True,Tech,US,0
S000504,2026-05-13,Premium,167.0,17.0,11.6,1,3,declining,1.0,29,True,Healthcare,DE,1
S000505,2026-05-14,Premium,192.0,16.0,14.6,2,5,stable,5.0,5,False,Manufacturing,FR,1
S000506,2026-05-20,Premium,288.0,10.0,21.0,4,7,declining,0.0,23,False,Finance,FR,0
S000507,2026-05-11,Basic,89.0,19.0,18.7,2,7,stable,9.0,3,True,Tech,UK,0
S000508,2026-05-14,Premium,150.0,16.0,12.5,2,5,declining,1.0,9,True,Finance,US,0
S000509,2026-05-17,Basic,75.0,13.0,24.4,1,2,increasing,10.0,23,False,Retail,US,1
S000510,2026-05-15,Basic,40.0,15.0,43.7,2,7,increasing,5.0,8,True,Healthcare,FR,0
S000511,2026-05-20,Basic,42.0,10.0,23.2,0,4,increasing,4.0,27,False,Tech,UK,0
S000512,2026-05-13,Premium,254.0,17.0,23.8,0,3,increasing,2.0,12,False,Finance,FR,0
S000513,2026-05-14,Basic,63.0,16.0,29.1,3,3,stable,6.0,32,False,Finance,US,1
S000514,2026-05-17,Basic,78.0,13.0,32.8,2,6,declining,4.0,25,False,Tech,US,0
S000515,2026-05-11,Basic,42.0,19.0,41.5,0,6,increasing,3.0,13,False,Tech,AU,0
S000516,2026-05-20,Basic,42.0,,27.9,2,0,increasing,5.0,3,False,Education,US,1
S000517,2026-05-15,Basic,48.0,15.0,25.0,0,5,stable,0.0,28,False,Tech,US,1
S000518,2026-05-12,Premium,148.0,18.0,13.1,2,3,declining,0.0,32,False,Tech,DE,0
S000519,2026-05-15,Basic,87.0,15.0,33.9,3,5,stable,10.0,17,False,Tech,UK,0
S000520,2026-05-14,Premium,106.0,16.0,14.9,0,5,declining,6.0,35,False,Healthcare,Other,0
S000521,2026-05-17,Enterprise,328.0,13.0,14.5,3,3,declining,9.0,15,False,Finance,AU,0
S000522,2026-05-09,Basic,50.0,21.0,27.3,5,2,increasing,4.0,32,False,Tech,FR,1
S000523,2026-05-14,Basic,43.0,16.0,43.5,1,6,increasing,9.0,5,False,Finance,US,0
S000524,2026-05-17,Premium,201.0,13.0,33.7,3,4,declining,6.0,16,True,Healthcare,UK,0
S000525,2026-05-19,Basic,43.0,11.0,24.5,1,3,stable,6.0,27,False,Tech,AU,1
S000526,2026-05-18,Basic,63.0,12.0,13.2,2,7,declining,7.0,19,False,Manufacturing,US,1
S000527,2026-05-15,Enterprise,521.0,15.0,43.3,5,3,declining,2.0,20,False,Tech,Other,0
S000528,2026-05-16,Enterprise,893.0,14.0,24.3,2,6,increasing,7.0,19,False,Tech,DE,1
S000529,2026-05-14,Premium,216.0,16.0,21.5,1,4,stable,0.0,4,True,Education,US,1
S000530,2026-05-12,Basic,40.0,18.0,31.7,2,3,declining,7.0,22,False,Retail,UK,1
S000531,2026-05-15,Premium,194.0,15.0,19.6,1,5,stable,5.0,1,False,Tech,DE,0
S000532,2026-05-21,Premium,165.0,9.0,16.0,1,6,increasing,0.0,31,True,Manufacturing,US,0
S000533,2026-05-18,Basic,59.0,12.0,17.1,1,4,stable,,14,False,Finance,US,1
S000534,2026-05-16,Premium,178.0,14.0,17.1,3,1,stable,9.0,32,True,Tech,DE,0
S000535,2026-05-17,Basic,53.0,13.0,11.5,2,10,stable,5.0,13,True,Manufacturing,US,0
S000536,2026-05-15,Basic,36.0,15.0,10.1,1,1,declining,8.0,12,True,Retail,US,0
S000537,2026-05-10,Premium,291.0,20.0,36.7,0,5,increasing,8.0,24,False,Tech,DE,1
S000538,2026-05-12,Basic,30.0,18.0,33.0,3,4,stable,9.0,4,False,Healthcare,FR,0
